id,category_id,sku,ean13,name_it,name_en,name_fr,name_es,description_it,description_en,description_fr,description_es,description_short_it,description_short_en,description_short_fr,description_short_es,slug,price,wholesale_price,weight,width,height,depth,stock_quantity,active,brand,meta_title,meta_description,meta_keywords,image_url,created_at,updated_at,search_vector
113,8,NULL,NULL,VENTILATORE ARIA +CONDENSATORE CABLATO," AIR FAN + CABLED CONDENSER",VENTILATEUR AIR + CONDENSEUR,VENTILADOR AIRE +CONDENSADOR CABLADO,,,,,"VENTILATORE ARIA +CONDENSATORE 

BOCCA 22X7 CM

MARCA: EBM",AIR FAN + CONDENSER MOUTH 22X7 CM BRAND: EBM,"VENTILATEUR AIR + CONDENSEUR

BOUCHE 22X7 CM

MARQUE: EBM","VENTILADOR AIRE +CONDENSADOR 

BOCA 22X7 CM

MARCA: EBM",ventilatore-aria-condensatore-cablato,277.92,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/541-home_default/ventilatore-aria-condensatore-cablato.jpg,2026-03-27 11:34:24.476299+00,2026-03-27 11:34:24.476299+00,"'22x7':10B 'ari':2A,7B 'bocc':9B 'cabl':4A 'cm':11B 'condens':3A,8B 'ebm':13B 'marc':12B 'null':5A 'ventil':1A,6B"
114,13,NULL,NULL,"TUBO SILICONICO "," SILICONE TUBE INTERNAL DIAMETER 5MM",TUYAU SILICONE,TUBO DE SILICONA,,,,,TUBO SILICONICO DIAMETRO INTERNO 5MM,SILICONE TUBE INTERNAL DIAMETER 5MM,DIAMETRE INTÉRIEUR DU TUYAU EN SILICONE 5MM,DIAMETRO 5 MM,tubo-siliconico-,6.95,,,,,,0,true,,,,,https://www.ricambixstufe.it/ricambixstufe/356-home_default/tubo-siliconico-.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'5mm':8B 'diametr':6B 'intern':7B 'null':3A 'silicon':2A,5B 'tub':1A,4B"
115,9,HT69907,NULL,"CANDELA MM.90 D.9,9 190W 3/8GAS CAB",SPARK PLUG MM.90 D.9.9 190W 3 / 8GAS CAB,"BOUGIE  MM.90 D.9,9 190W 3/8GAS CAB","RESISTENCIA MM.90 D.9,9 190W 3/8GAS CAB",,,,,"CANDELA MM.90 D.9,9 190W 3/8GAS CAB

MARCA: HT69907","CANDLE MM.90 D.9.9 190W 3 / 8GAS CAB 

BRAND: HT69907","BOUGIE MM.90 D.9.9 190W 3/8 GAS CAB

MARQUE: HT69907",MARCA: HT69907,candela-mm90-d99-190w-38gas-cab,41.48,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/358-home_default/candela-mm90-d99-190w-38gas-cab.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'190w':5A,13B '3/8gas':6A,14B '9':4A,12B 'cab':7A,15B 'candel':1A,9B 'd.9':3A,11B 'ht69907':8A,17B 'marc':16B 'mm.90':2A,10B"
116,9,KH67053,NULL,"CANDELA CERAMICA 230W Ø 11,55 230V RACC. 3/8""","CERAMIC SPARK PLUG 230W Ø 11.55 230V RACC. 3/8 ""","BOUGIE CERAMIQUE 230W Ø 11,55 230V RACC. 3/8""","RESISTENCIA CERAMICA 230W Ø 11,55 230V UNION. 3/8""",,,,,"CANDELA CERAMICA 230W Ø 11,55 230V RACC. 3/8""

MARCA: HT  KH67053","CERAMIC SPARK PLUG 230W Ø 11.55 230V RACC. 3/8 "" BRAND: HT KH67053","BOUGIE CERAMIQUE 230W Ø 11.55 230V RACC. 3/8 ""

MARQUE: HT KH67053",MARCA: HT,candela-ceramica-230w-o-1155-230v-racc-38,59.22,,,,,,1,true,,,,,https://pub-e5b1a861541243efa43922161ac876d7.r2.dev/products/resistenze-accensione/kh67053.jpg,2026-03-27 11:34:24.586574+00,2026-04-02 10:47:46.897932+00,"'11':5A,15B '230v':7A,17B '230w':3A,13B '3/8':9A,19B '55':6A,16B 'candel':1A,11B 'ceram':2A,12B 'ht':21B 'kh67053':10A,22B 'marc':20B 'racc':8A,18B 'ø':4A,14B"
117,10,NULL,NULL,DISPLAY VERTICALE MICRONOVA 6 TASTI," MICRONOVA 6-BUTTON VERTICAL DISPLAY",AFFICHEUR VERTICAL MICRONOVA À 6 BOUTONS,PANTALLA VERTICAL MICRONOVA 6 BOTONES,,,,,LED DISPLAY VERTICALE MICRONOVA 6 TASTI,MICRONOVA LED 6-BUTTON VERTICAL DISPLAY,AFFICHEUR VERTICAL MICRONOVA À 6 BOUTONS,,display-verticale-micronova-6-tasti,64.66,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/361-home_default/display-verticale-micronova-6-tasti.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'6':4A,11B 'display':1A,8B 'led':7B 'micronov':3A,10B 'null':6A 'tast':5A,12B 'vertical':2A,9B"
118,12,NULL,NULL,BRACIERE PER INSERTO A PELLET 11 KW ACCIAIO,"BRAZIER FOR PELLET INSERT 11 KW STEEL ",BRASIER POUR INSERT PELLET 11 KW EN ACIER,BRASERO PARA INSERTO A PELLET 11 KW ACERO,,,,,"BRACIERE PER INSERTO A PELLET 11 KW ACCIAIO 

PER MODELLI EVA CALOR-PUNTOFUOCO",BRAZIER FOR PELLET INSERT 11 KW STEEL FOR EVA CALOR-PUNTOFUOCO MODELS,"BRASIER POUR INSERT PELLET 11 KW EN ACIER

POUR MODÈLES EVA CALOR-PUNTOFUOCO","BRASERO PARA INSERTO A PELLET 11 KW ACERO

PARA MODELOS EVA CALOR-PUNTOFUOCO",braciere-per-inserto-a-pellet-11-kw-acciaio,42.70,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/555-home_default/braciere-per-inserto-a-pellet-11-kw-acciaio.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'11':6A,15B 'acciai':8A,17B 'brac':1A,10B 'calor':22B 'calor-puntofuoc':21B 'eva':20B 'insert':3A,12B 'kw':7A,16B 'modell':19B 'null':9A 'pellet':5A,14B 'puntofuoc':23B"
119,12,NULL,NULL,"BRACIERE IN ACCIAIO 24- 27 KW ",BRAZIER IN STEEL 24-27 KW FOR HYDRO STOVES,BRASERO EN ACIER 24-27 KW POUR POÊLES HYDRO,"BRASERO EN ACERO 24-27 KW ",,,,,"BRACIERE IN ACCIAIO 24-27 KW  PER STUFE HYDRO

EVACALOR-PUNTOFUOCO","BRAZIER IN STEEL 24-27 KW FOR HYDRO STOVES 

EVACALOR-PUNTOFUOCO","BRASERO EN ACIER 24-27 KW POUR POÊLES HYDRO

EVACALOR-PUNTOFUOCO","BRASERO EN ACERO 24-27 KW  PARA ESTUFAS HYDRO

EVACALOR-PUNTOFUOCO",braciere-in-acciaio-24-27-kw-,107.36,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/557-home_default/braciere-in-acciaio-24-27-kw-.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'-27':12B '24':4A,11B '27':5A 'acciai':3A,10B 'brac':1A,8B 'evacalor':18B 'evacalor-puntofuoc':17B 'hydro':16B 'kw':6A,13B 'null':7A 'puntofuoc':19B 'stuf':15B"
120,12,NULL,NULL,BRACIERE HYDRO 20/24 AC.430 SALD.,BRAZIER HYDRO 20/24 AC.430,"BRASERO HYDRO 20/24 AC.430 ",BRASERO HYDRO 20/24 AC.430 SALD.,,,,,"BRACIERE HYDRO 20/24 AC.430 SALD.

EVACALOR-PUNTOFUOCO","BRAZIER HYDRO 20/24 AC.430 SALD

. EVACALOR-PUNTOFUOCO","BRASERO HYDRO 20/24 AC.430 

EVACALOR-PUNTOFUOCO","BRASERO HYDRO 20/24 AC.430 SALD. 

PARA ESTUFAS EVACALOR-PUNTO FUOCO",braciere-hydro-2024-ac430-sald,56.12,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/565-home_default/braciere-hydro-2024-ac430-sald.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'20/24':3A,9B 'ac.430':4A,10B 'brac':1A,7B 'evacalor':13B 'evacalor-puntofuoc':12B 'hydro':2A,8B 'null':6A 'puntofuoc':14B 'sald':5A,11B"
121,13,NULL,NULL,SONDA FUMI PER SCHEDE  DUEPI," 4KW SMOKE  PROBE FOR DUEPI BOARDS",SONDE FUMÉES POUR CARTES MÈRES DUEPI,SONDA DE HUMOS PARA TARJETAS   DUEPI,,,,,SONDA FUMI 4KW PER SCHEDE DUEPI,4KW SMOKE PROBE FOR DUEPI BOARDS,SONDE FUMÉES 4KW POUR CARTES MÈRES DUEPI,,sonda-fumi-per-schede-duepi,29.77,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/367-home_default/sonda-fumi-per-schede-duepi.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'4kw':9B 'duep':5A,12B 'fum':2A,8B 'null':6A 'sched':4A,11B 'sond':1A,7B"
122,6,NULL,NULL,MOTORE COCLEA PER STUFE A PELLET  3 RPM CON SENSORE GIRI," AUGER MOTOR 3 RPM PELLET STOVES WITH RPM SENSOR  ",MOTEUR VIS SANS FIN POUR POELES A PELLET - 3 RPM AVEC CAPTEUR DE TOURS,MOTOR SINFIN MELLOR 3 RPM CON SENSOR GIRAS,,,,,"MOTORE COCLEA  PER STUFE A PELLET MELLOR 3 RPM CON SENSORE GIRI

Diametro perno 8,5 mm 

MELLOR","AUGER MOTOR FOR MELLOR 3 RPM PELLET STOVES WITH RPM SENSOR

 Pin diameter 8.5 mm

MELLOR","MOTEUR VIS SANS FIN POUR POELES A PELLET - 3 T / MIN MELLOR AVEC CAPTEUR DE T / MIN

Diamètre du goujon 8,5 mm

MELLOR","Diametro arbol 8,5 mm 3 rpm

con sensor giras 

MELLOR",motoriduttore-per-stufe-a-pellet-mellor-3-rpm-con-sensore-di-giri,152.13,,,,,,1,true,,,,,https://pub-e5b1a861541243efa43922161ac876d7.r2.dev/products/motoriduttori/motoriduttore-per-stufe-a-pellet-mellor-3-rpm-con-sensore-di-giri-1.jpg,2026-03-27 11:34:24.586574+00,2026-04-02 10:47:47.039604+00,"'3':7A,20B '5':28B '8':27B 'cocle':2A,14B 'diametr':25B 'gir':11A,24B 'mellor':19B,30B 'mm':29B 'motor':1A,13B 'null':12A 'pellet':6A,18B 'pern':26B 'rpm':8A,21B 'sensor':10A,23B 'stuf':4A,16B"
123,6,NULL,NULL,MOTORE COCLEA PER STUFE A PELLET  1 RPM,1 RPM MELLOR AUGER MOTOR,MOTEUR VIS SANS FIN POUR POELES A PELLET 1 RPM,MOTOR SINFIN  MELLOR 1 RPM,,,,,"MOTORE COCLEA PER STUFE A PELLET MELLOR 1 RPM

DIAMETRO PERNO 9,5 MM

MELLOR","AUGER MOTOR FOR MELLOR PELLET STOVES 1 RPM 

PIN DIAMETER 9.5 MM

MELLOR","MOTEUR VIS SANS FIN POUR POELES A PELLET 1 RPM

DIAMETRE GOUJON 9,5 MM

MELLOR","Diametro arbol 9,5 mm 1 rpm

MELLOR",motoriduttore-per-stufe-a-pellet-mellor-1-rpm,120.90,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/507-home_default/motoriduttore-per-stufe-a-pellet-mellor-1-rpm.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'1':7A,17B '5':22B '9':21B 'cocle':2A,11B 'diametr':19B 'mellor':16B,24B 'mm':23B 'motor':1A,10B 'null':9A 'pellet':6A,15B 'pern':20B 'rpm':8A,18B 'stuf':4A,13B"
124,6,NULL,NULL,MOTORE COCLEA  PER STUFE A PELLET  4 RPM CON SENSORE GIRI,"AUGER MOTOR  4 RPM PELLET STOVES WITH RPM SENSOR  ",MOTEUR AUGER POUR POELES A PELLET 4 RPM AVEC CAPTEUR DE TOURS,MOTOR SINFIN MELLOR 4 RPM CON SENSOR GIRAS,,,,,"MOTORE COCLEA  PER STUFE A PELLET MELLOR 4 RPM CON SENSORE GIRI

Diametro perno 9,5 mm 

MELLOR","AUGER MOTOR FOR MELLOR 4 RPM PELLET STOVES WITH RPM SENSOR 
Pin diameter 9.5 mm
MELLOR","MOTEUR AUGER POUR POELES A PELLET 4 TR / MIN MELLOR AVEC CAPTEUR DE TR / MIN

Diamètre goujon 9,5 mm

MELLOR","Diametro arbol 9,5 mm 4 rpm 

con sensor di giras",motoriduttore-per-stufe-a-pellet-mellor-4-rpm-con-sensore-giri,152.13,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/504-home_default/motoriduttore-per-stufe-a-pellet-mellor-4-rpm-con-sensore-giri.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'4':7A,20B '5':28B '9':27B 'cocle':2A,14B 'diametr':25B 'gir':11A,24B 'mellor':19B,30B 'mm':29B 'motor':1A,13B 'null':12A 'pellet':6A,18B 'pern':26B 'rpm':8A,21B 'sensor':10A,23B 'stuf':4A,16B"
125,6,NULL,NULL,"MOTORE COCLEA PER STUFE A PELLET 5,3 RPM","5.3 RPM AUGER MOTOR ","MOTEUR VIS SANS FIN 5.3 RPM POUR POELES A PELLET ","MOTOR SINFIN   MELLOR SERIE T35,3 RPM",,,,,"MOTORE COCLEA PER STUFE A PELLET MELLOR 5,3 RPM

DIAMETRO PERNO 9.5 MM

MELLOR","AUGER MOTOR FOR MELLOR PELLET STOVES 5.3 RPM

 PIN DIAMETER 9.5 MM

MELLOR","MOTEUR VIS SANS FIN MELLOR 5.3 RPM POUR POELES A PELLET 

DIAMETRE GOUJON 9,5 MM

MELLOR","Diametro arbol 9,5 mm 5,3 RPM",motoriduttore-per-stufe-a-pellet-mellor-serie-t353-rpm,140.79,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/509-home_default/motoriduttore-per-stufe-a-pellet-mellor-serie-t353-rpm.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'3':8A,19B '5':7A,18B '9.5':23B 'cocle':2A,12B 'diametr':21B 'mellor':17B,25B 'mm':24B 'motor':1A,11B 'null':10A 'pellet':6A,16B 'pern':22B 'rpm':9A,20B 'stuf':4A,14B"
126,6,NULL,NULL,MOTORE COCLEA 2 RPM CON SENSORE GIRI,2 RPM AUGER MOTOR WITH SENSE TURNS,MOTEUR VIS SANS FIN 2 RPM AVEC CAPTEUR DE TOURS,MOTOR SINFIN 2RPM CON SENSOR GIRAS,,,,,"MOTORE COCLEA 2 RPM CON SENSORE GIRI

DIAMETRO PERNO 9,5 MM

marca:MELLOR","2 RPM AUGER MOTOR WITH RPM SENSOR
 PIN DIAMETER 9.5 MM
MELLOR","MOTEUR VIS SANS FIN À 2 RPM AVEC CAPTEUR DE RPM

DIAMETRE PIN 9,5 MM

Marque: MELLOR","MOTOR SINFIN 2 RPM CON SENSOR GIRAS

DIAMETRO ARBOL 9,5 MM

marca:MELLOR",motore-coclea-2rpm-con-sensore-giri,146.64,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/512-home_default/motore-coclea-2rpm-con-sensore-giri.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'2':3A,11B '5':19B '9':18B 'cocle':2A,10B 'diametr':16B 'gir':7A,15B 'marc':21B 'mellor':22B 'mm':20B 'motor':1A,9B 'null':8A 'pern':17B 'rpm':4A,12B 'sensor':6A,14B"
127,6,NULL,NULL,"MOTORE COCLEA 1,5 RPM CON SENSORE GIRI",1.5 RPM AUGER MOTOR WITH SENSE TURNS,"MOTEUR VIS SANS FIN 1,5 RPM AVEC CAPTEUR DE T / MIN","MOTOR SINFIN 1,5 RPM CON SENSOR GIRAS",,,,,"MOTORE COCLEA 1,5 RPM CON SENSRE GIRI

DIAMETRO PERNO 9,5 MM

MELLOR","1.5 RPM AUGER MOTOR WITH SENSE TURNS 
PIN DIAMETER 9.5 MM
MELLOR","MOTEUR VIS SANS FIN 1,5 T / MN AVEC CAPTEUR DE T / MIN

DIAMETRE GOUJON 9,5 MM

MELLOR","MOTOR SINFIN 1,5 RPM CON SENSOR GIRAS

 

DIAMETRO ARBOL 9,5 MM

MELLOR",motore-coclea-15-rpm-con-sensre-giri,146.64,,,,,,0,true,,,,,https://www.ricambixstufe.it/ricambixstufe/516-home_default/motore-coclea-15-rpm-con-sensre-giri.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'1':3A,12B '5':4A,13B,21B '9':20B 'cocle':2A,11B 'diametr':18B 'gir':8A,17B 'mellor':23B 'mm':22B 'motor':1A,10B 'null':9A 'pern':19B 'rpm':5A,14B 'sensor':7A 'sensr':16B"
128,6,NULL,NULL,"MOTORE COCLEA 3,6 RPM ",AUGER MOTOR 3.6 RPM,"MOTEUR VIS SANS FIN 3,6 RPM ","MOTOR SINFIN 3,6 RPM ",,,,,"MOTORE COCLEA 3,6 RPM 

DIAMETRO PERNO 9.5 MM

MARCA GGM","AUGER MOTOR 3.6 RPM

Pin diameter 9.5 mm 

 BRAND GGM","MOTEUR VIS SANS 3.6 RPM

DIAMETRE GOUJON 9,5 MM

MARQUE GGM","MOTOR SINFIN 3,6 RPM 

DIAMETRO ARBOL 9.5 MM

MARCA GGM",motore-coclea-36-rpm-,124.00,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/519-home_default/motore-coclea-36-rpm-.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'3':3A,9B '6':4A,10B '9.5':14B 'cocle':2A,8B 'diametr':12B 'ggm':17B 'marc':16B 'mm':15B 'motor':1A,7B 'null':6A 'pern':13B 'rpm':5A,11B"
129,11,NULL,NULL,SCHEDA MADRE L023  7T MICRONOVA,"MOTHERBOARD L023 7T ",CARTE MÈRE L023 7T MICRONOVA,TARJETA MADRE L023  7T MICRONOVA,,,,,SCHEDA MADRE L023 7T FONDO NERO,MOTHERBOARD L023 7T BLACK BOTTOM,CARTE MÈRE L023 7T FOND NOIR,,scheda-madre-l023-7t-micronova,256.20,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/438-home_default/scheda-madre-l023-7t-micronova.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'7t':4A,10B 'fond':11B 'l023':3A,9B 'madr':2A,8B 'micronov':5A 'ner':12B 'null':6A 'sched':1A,7B"
130,11,NULL,NULL,SCHEDA ELETTRONICA MICRONOVA I023 6T," MICRONOVA I023 6T ELECTRONIC BOARD",CARTE ELECTRONIQUE MICRONOVA I023 6T,TARJETA ELECTRONICA MICRONOVA I023 6T,,,,,SCHEDA ELETTRONICA MICRONOVA I023 6T,MICRONOVA I023 6T ELECTRONIC BOARD,CARTE ELECTRONIQUE MICRONOVA I023 6T,,scheda-elettronica-micronova-i023-6t,273.28,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/439-home_default/scheda-elettronica-micronova-i023-6t.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'6t':5A,11B 'elettron':2A,8B 'i023':4A,10B 'micronov':3A,9B 'null':6A 'sched':1A,7B"
131,7,NULL,NULL,"MOTORE FUMI CENTRIFUGO DA 100 MM+CABLAGGIO ",100 MM CENTRIFUGE SMOKE MOTOR + WIRING,MOTEUR DE FUMÉE EBM CENTRIFUGE 100MM + CABLAGE,"MOTOR HUMOS CENTRIFUGO DA 100+CABLE ",,,,,MOTORE FUMI EBM CENTRIFUGO DA 100MM +CONDENSATORE+CABLAGGIO,"100 MM CENTRIFUGE SMOKE MOTOR + WIRING
EBM",EBM MOTEUR DE FUMÉE CENTRIFUGE 100MM + CONDENSEUR + CABLAGE,MOTOR HUMOS EBM CENTRIFUGO  100MM +CONDENSADOR+CABLE,motore-fumi-centrifugo-da-100cablaggio-,450.18,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/445-home_default/motore-fumi-centrifugo-da-100cablaggio-.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'100':5A '100mm':14B 'cablagg':7A,16B 'centrifug':3A,12B 'condens':15B 'ebm':11B 'fum':2A,10B 'mm':6A 'motor':1A,9B 'null':8A"
132,7,NULL,NULL,GUARNIZIONE MOTORI FUMI EBM," GASKET OF FUME ENGINES EBM",JOINT MOTEURS FUMÉES EBM,JUNTA MOTOR HUMOS EBM,,,,,GUARNIZIONE MOTORI FUMI EBM 55462.50020,,JOINT MOTEURS FUMÉES EBM 55462.50020,JUNTA MOTOR HUMOS EBM 55462.50020,guarnizione-motori-fumi-ebm,13.97,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/427-home_default/guarnizione-motori-fumi-ebm.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'55462.50020':10B 'ebm':4A,9B 'fum':3A,8B 'guarnizion':1A,6B 'motor':2A,7B 'null':5A"
133,7,NULL,NULL,VENTILATORE FUMI DA 80MM + CABLAGGIO," 80MM SMOKE FAN + HARNESS","VENTILATEUR DE FUMÉE EBM 80 MM + CÂBLAGE ",VENTILADOR HUMOS  80MM + CABLE,,,,,VENTILATORE FUMI EBM  DA 80 MM+CONDENSATATORE+CABLAGGIO,"80MM SMOKE FAN + HARNESS

EBM",VENTILATEUR DE FUMÉE EBM 80 MM + CONDENSEUR + CÂBLAGE,VENTILADOR HUMOS EBM  DE 80 MM+CONDENSADOR+CABLE,ventilatore-fumi-da-80mm-cablaggio,278.47,,,,,,0,true,,,,,https://www.ricambixstufe.it/ricambixstufe/444-home_default/ventilatore-fumi-da-80mm-cablaggio.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'80':11B '80mm':4A 'cablagg':5A,14B 'condensat':13B 'ebm':9B 'fum':2A,8B 'mm':12B 'null':6A 'ventil':1A,7B"
134,12,NULL,NULL,"CORNICE BRACIERE IN GHISA "," CAST IRON FRAME FRAME","CORNICE BRACIERE IN GHISA ",MARCO DE BRASERO EN HIERRO FUNDIDO,,,,,"CORNICE BRACIERE IN GHISA 

EVACALOR-PUNTOFUOCO","BRAZIER FRAME CAST IRON 
EVACALOR-PUNTOFUOCO",,"MARCO DE BRASERO EN HIERRO FUNDIDO

PARA ESTUFAS EVACALOR-PUNTO FUOCO",cornice-braciere-in-ghisa-,24.77,,,,,,0,true,,,,,https://www.ricambixstufe.it/ricambixstufe/430-home_default/cornice-braciere-in-ghisa-.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'brac':2A,7B 'cornic':1A,6B 'evacalor':11B 'evacalor-puntofuoc':10B 'ghis':4A,9B 'null':5A 'puntofuoc':12B"
135,12,NULL,NULL," BRACIERE IN GHISA 9-11 KW "," CAST IRON BURNER 9-11 KW","BRASERO EN FONTE 9-11 KW "," BRASERO EN HIERRO FUNDIDO 9-11 KW ",,,,,"BRACIERE IN GHISA 

PER STUFE 11 KW SLIM

 

EVACALOR-PUNTOFUOCO","CAST IRON BRAZIER FOR STOVES 11 KW SLIM  

 EVACALOR-PUNTOFUOCO","BRASERO EN FONTE 

POUR POELES 11 KW SLIM

 

EVACALOR-PUNTOFUOCO","BRASERO EN HIERRO FUNDIDO

PARA ESTUFAS 11 KW SLIM

EVACALOR-PUNTO FUOCO",-braciere-in-ghisa-9-11-kw-,51.12,,,,,,0,true,,,,,https://www.ricambixstufe.it/ricambixstufe/559-home_default/-braciere-in-ghisa-9-11-kw-.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'-11':5A '11':13B '9':4A 'brac':1A,8B 'evacalor':17B 'evacalor-puntofuoc':16B 'ghis':3A,10B 'kw':6A,14B 'null':7A 'puntofuoc':18B 'slim':15B 'stuf':12B"
136,12,NULL,NULL,BRACIERE IN GHISA 8 KW,"CAST IRON BRAZIER 8 KW  FOR CERINO-ENRICA STOVES    ",BRASERO EN FONTE 8 KW,BRASERO EN HIERRO FUNDIDO 8 KW,,,,,"BRACIERE IN GHISA 8 KW

PER STUFE CERINO-ENRICA

 

EVACALOR-PUNTOFUOCO",CAST IRON BRAZIER 8 KW FOR CERINO-ENRICA STOVES   EVACALOR-PUNTOFUOCO,"BRASERO EN FONTE 8 KW

POUR LES POÊLES CERINO-ENRICA

 

EVACALOR-PUNTOFUOCO","BRASERO EN HIERRO FUNDIDO

PARA ESTUFAS 8 KW 

EVACALOR-PUNTO FUOCO",braciere-in-ghisa-8-kw,57.00,,,,,,0,true,,,,,https://www.ricambixstufe.it/ricambixstufe/561-home_default/braciere-in-ghisa-8-kw.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'8':4A,10B 'brac':1A,7B 'cerin':15B 'cerino-enr':14B 'enric':16B 'evacalor':18B 'evacalor-puntofuoc':17B 'ghis':3A,9B 'kw':5A,11B 'null':6A 'puntofuoc':19B 'stuf':13B"
137,19,NULL,NULL,"POMPA DI RICIRCOLO INVERTER "," INVERTER X HYDRO RECIRCULATION PUMP + RELAY","POMPE DE RECIRCULATION INVERTER ","BOMBA DE RECIRCULO INVERTER ",,,,,"POMPA DI RICIRCOLO INVERTER X HYDRO + RELE'

MARCA: WILO","INVERTER X HYDRO RECIRCULATION PUMP + RELAY 

BRAND: WILO","INVERTER POUR POMPE DE RECIRCULATION HYDRO + RELAIS

MARQUE: WILO","BOMBA DE RECIRCULO INVERTER X HYDRO + RELE'

MARCA: WILO",pompa-di-ricircolo-inverter-,253.00,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/399-home_default/pompa-di-ricircolo-inverter-.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'hydro':11B 'inverter':4A,9B 'marc':13B 'null':5A 'pomp':1A,6B 'rel':12B 'ricircol':3A,8B 'wil':14B 'x':10B"
138,8,NULL,NULL,VENTILATORE ARIA EBM DX," EBM DX AIR FAN",VENTILATEUR AIR EBM DROIT,VENTILADOR AIRE EBM DX,,,,,"VENTILATORE ARIA EBM DX

PER STUFE EVACALOR/PUNTOFUOCO",EBM DX AIR FAN FOR EVACALOR STOVES / PUNTOFUOCO,"VENTILATEUR AIR EBM DROIT

POUR POELES EVA CALOR / PUNTO FUOCO","VENTILADOR AIRE EBM DX

PARA ESTUFAS EVACALOR/PUNTOFUOCO",ventilatore-aria-ebm-dx,123.34,,,,,,0,true,,,,,https://www.ricambixstufe.it/ricambixstufe/440-home_default/ventilatore-aria-ebm-dx.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'ari':2A,7B 'dx':4A,9B 'ebm':3A,8B 'evacalor/puntofuoco':12B 'null':5A 'stuf':11B 'ventil':1A,6B"
139,8,NULL,NULL,VENTILATORE ARIA EBM SX," EBM SX ​​AIR FAN",VENTILATEUR AIR EBM GAUCHE,VENTILADOR AIRE EBM SX,,,,,"VENTILATORE ARIA EBM SX

PER STUFE EVACALOR/PUNTOFUOCO",EBM SX AIR FAN FOR EVACALOR STOVES / PUNTOFUOCO,"VENTILATEUR AIR EBM GAUCHE

POUR POELES EVACALOR / PUNTOFUOCO","VENTILADOR AIRE EBM SX

PARA ESTUFAS EVACALOR/PUNTOFUOCO",ventilatore-aria-ebm-sx,123.34,,,,,,0,true,,,,,https://www.ricambixstufe.it/ricambixstufe/442-home_default/ventilatore-aria-ebm-sx.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'ari':2A,7B 'ebm':3A,8B 'evacalor/puntofuoco':12B 'null':5A 'stuf':11B 'sx':4A,9B 'ventil':1A,6B"
